#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],plate,mjd,fiber
spec-7613-56988-0042.fits,sdssdr12,-28.81,M3,-1,7613,56988,42
spec-7850-56956-0094.fits,sdssdr12,49.99166667,M4,0.5,7850,56956,94
spec-2351-53786-0136.fits,sdssdr12,53.86666667,F2,-0.5,2351,53786,136
spec-10243-58159-0570.fits,sdssdr12,111.09,G3,-1,10243,58159,570
spec-8180-57345-0361.fits,sdssdr12,-12.89,K1,-1,8180,57345,361
spec-8433-57488-0026.fits,sdssdr12,-50.5375,M3,0.5,8433,57488,26
spec-7756-58392-0124.fits,sdssdr12,-99.39666666,G9+K5,0,7756,58392,124
spec-7752-58072-0169.fits,sdssdr12,-79.62,M2,0,7752,58072,169
spec-7384-56715-0467.fits,sdssdr12,-13.43833333,G4+WD4,0,7384,56715,467
spec-7413-56769-0432.fits,sdssdr12,-5.646666667,K3+WD2,0,7413,56769,432
spec-7856-57260-0050.fits,sdssdr12,3.871666667,M2,0,7856,57260,50
spec-11396-58490-0685.fits,sdssdr12,15.42,M2,1,11396,58490,685
spec-7378-56715-0530.fits,sdssdr12,65.7925,M2,0,7378,56715,530
spec-7836-57278-0507.fits,sdssdr12,-38.07,K2,-1,7836,57278,507
spec-7421-57159-0908.fits,sdssdr12,124.36,G8,0,7421,57159,908
spec-11346-58429-0392.fits,sdssdr12,142.215,M2,1,11346,58429,392
spec-7318-56990-0056.fits,sdssdr12,57.12333333,M2,0,7318,56990,56
spec-8374-57783-0929.fits,sdssdr12,-89.10666666,M2,1,8374,57783,929
spec-7410-57104-0865.fits,sdssdr12,-179.4483333,G9,-1.5,7410,57104,865
spec-10228-58223-0126.fits,sdssdr12,-5.1525,M1,0.5,10228,58223,126
spec-7860-57006-0560.fits,sdssdr12,24.52,M4,0.5,7860,57006,560
spec-7284-56683-0372.fits,sdssdr12,-38.485,M1,0.5,7284,56683,372
spec-11123-58429-0721.fits,sdssdr12,71.3625,M4,0.5,11123,58429,721
spec-7914-57331-0318.fits,sdssdr12,-40.08833333,M5,0.5,7914,57331,318
spec-7638-56981-0544.fits,sdssdr12,-42.94333333,K4+M1,0,7638,56981,544
spec-10663-58162-0078.fits,sdssdr12,58.78833333,K5,-0.5,10663,58162,78
spec-10744-58199-0827.fits,sdssdr12,-120.3133333,G4+WD4,0,10744,58199,827
spec-8365-57450-0560.fits,sdssdr12,-33.085,K7+M1,0,8365,57450,560
spec-7419-56811-0599.fits,sdssdr12,-31.93,M4,0.5,7419,56811,599
spec-8169-57071-0290.fits,sdssdr12,38.29333333,M1,0.5,8169,57071,290
spec-7297-57040-0998.fits,sdssdr12,-25.39,K4+M0,0,7297,57040,998
spec-8499-57431-0209.fits,sdssdr12,5.435,M1,-0.5,8499,57431,209
spec-8397-57482-0654.fits,sdssdr12,22.71333333,M1,0.5,8397,57482,654
spec-7512-56777-0608.fits,sdssdr12,-64.0375,G3,0,7512,56777,608
spec-8400-57837-0266.fits,sdssdr12,2.62,M7,0.5,8400,57837,266
spec-10655-58172-0472.fits,sdssdr12,46.83166667,F4,-0.5,10655,58172,472
spec-7744-58396-0056.fits,sdssdr12,-38.71166667,M3,0.5,7744,58396,56
spec-7286-57096-0652.fits,sdssdr12,-2.04,M1,0.5,7286,57096,652
spec-7761-58071-0971.fits,sdssdr12,-59.77833333,M2,0,7761,58071,971
spec-1605-53062-0449.fits,sdssdr12,33.24666667,M3,0.5,1605,53062,449
spec-8419-58249-0132.fits,sdssdr12,-27.625,K7+M2,0,8419,58249,132
spec-7404-56776-0414.fits,sdssdr12,15.33333333,M1,0.5,7404,56776,414
spec-7861-57281-0144.fits,sdssdr12,-54.83833333,M2,0,7861,57281,144
spec-8504-57518-0530.fits,sdssdr12,-20.22333333,M3,-1,8504,57518,530
spec-7665-57328-0011.fits,sdssdr12,-255,G4,-1.5,7665,57328,11
spec-7874-57279-0774.fits,sdssdr12,42.44333333,M4,0.5,7874,57279,774
spec-7276-57061-0330.fits,sdssdr12,19.81,M3,0.5,7276,57061,330
spec-7737-57722-0915.fits,sdssdr12,-79.60833333,G9,-0.5,7737,57722,915
spec-8065-58248-0083.fits,sdssdr12,-134.96,M4,0.5,8065,58248,83
spec-8207-57431-0954.fits,sdssdr12,6.026666666,M2+C3,0,8207,57431,954
spec-7682-57415-0105.fits,sdssdr12,46.29,M5,0.5,7682,57415,105
spec-7380-56753-0240.fits,sdssdr12,18.6,M2+C3,0,7380,56753,240
spec-10263-58464-0599.fits,sdssdr12,-152.6825,K2+WD2,0,10263,58464,599
spec-11555-58452-0922.fits,sdssdr12,-144.0916667,F3,0,11555,58452,922
spec-8220-57432-0380.fits,sdssdr12,-18.65,K7+M0,0,8220,57432,380
spec-8359-57449-0044.fits,sdssdr12,2.445,M3,0.5,8359,57449,44
spec-8366-57432-0109.fits,sdssdr12,-46.81833333,G0,-1.5,8366,57432,109
spec-7766-58395-0394.fits,sdssdr12,-13.72666667,K3,-1,7766,58395,394
spec-8406-57513-0338.fits,sdssdr12,-113.4,G9+C4,0,8406,57513,338
spec-7392-56992-0442.fits,sdssdr12,-16.345,M3,0.5,7392,56992,442
spec-8166-57130-0258.fits,sdssdr12,-4.421666667,M3,0.5,8166,57130,258
spec-7584-56957-0480.fits,sdssdr12,-82.09666666,K3+M1,0,7584,56957,480
spec-7315-56685-0404.fits,sdssdr12,-61.815,M0,0.5,7315,56685,404
spec-7513-56780-0570.fits,sdssdr12,45.35666667,M3,0.5,7513,56780,570
spec-8214-57867-0370.fits,sdssdr12,28.515,M4,0.5,8214,57867,370
spec-8390-57485-0214.fits,sdssdr12,-59.83,M1,0.5,8390,57485,214
spec-8177-57374-0313.fits,sdssdr12,-34.24,M3,0.5,8177,57374,313
spec-7329-56719-0078.fits,sdssdr12,1.955,M3,0.5,7329,56719,78
spec-2132-53493-0238.fits,sdssdr12,-143.665,F5,-2,2132,53493,238
spec-7422-56799-0295.fits,sdssdr12,-24.15666667,G8+K4,0,7422,56799,295
spec-7311-57038-0262.fits,sdssdr12,-29.345,K2+WD2,0,7311,57038,262
spec-7598-56956-0276.fits,sdssdr12,-44.25,M0,0.5,7598,56956,276
spec-7618-56898-0482.fits,sdssdr12,-107.6525,G2,-1.5,7618,56898,482
spec-7745-58077-0950.fits,sdssdr12,-37.79666667,M5,0.5,7745,58077,950
spec-8407-57839-0802.fits,sdssdr12,-17.11,M3,0.5,8407,57839,802
spec-7397-57129-0718.fits,sdssdr12,-53.73166667,M3,0.5,7397,57129,718
spec-11636-58462-0551.fits,sdssdr12,-10.02166667,M5,0.5,11636,58462,551
spec-11383-58485-0645.fits,sdssdr12,12.485,M1,0.5,11383,58485,645
spec-7311-57038-0798.fits,sdssdr12,-55.7675,K5,-0.5,7311,57038,798
spec-7686-57015-0471.fits,sdssdr12,-108.9433333,G7+WD9,0,7686,57015,471
spec-7611-56946-0102.fits,sdssdr12,-59.17166666,M3,-1,7611,56946,102
spec-7630-57006-0104.fits,sdssdr12,-16.39,M6,-0.5,7630,57006,104
spec-7300-56707-0600.fits,sdssdr12,54.5025,M1,-0.5,7300,56707,600
spec-10723-58287-0927.fits,sdssdr12,0.36,F6,-1.5,10723,58287,927
spec-8382-57513-0791.fits,sdssdr12,-23.93,M1,0.5,8382,57513,791
spec-7516-56782-0202.fits,sdssdr12,-30.36333333,G5+WD7,0,7516,56782,202
spec-11633-58463-0626.fits,sdssdr12,109.515,K4+M1,0,11633,58463,626
spec-7891-57332-0091.fits,sdssdr12,-90.70166666,M2,0,7891,57332,91
spec-11074-58488-0005.fits,sdssdr12,-11.48666667,M2,0,11074,58488,5
spec-11385-58523-0093.fits,sdssdr12,34.35333333,M1,-0.5,11385,58523,93
spec-7694-57359-0309.fits,sdssdr12,-17.4125,M2,1,7694,57359,309
spec-7608-56945-0086.fits,sdssdr12,-109.385,F8,-1.5,7608,56945,86
spec-7727-58152-0330.fits,sdssdr12,-49.885,M3,0.5,7727,58152,330
spec-7686-57015-0922.fits,sdssdr12,34.485,M3,0.5,7686,57015,922
spec-7420-56753-0391.fits,sdssdr12,-17.16666667,M4,0.5,7420,56753,391
spec-8413-57897-0002.fits,sdssdr12,-208.5475,K3,-1,8413,57897,2
spec-8361-57731-0697.fits,sdssdr12,9.44,M5,0.5,8361,57731,697
spec-7620-56904-0310.fits,sdssdr12,98.83666666,G4,-0.5,7620,56904,310
spec-7658-57312-0490.fits,sdssdr12,-24.55,M5,0.5,7658,57312,490
spec-8298-57390-0122.fits,sdssdr12,16.915,M3,0.5,8298,57390,122
spec-7847-57012-0924.fits,sdssdr12,-0.615,M3,0.5,7847,57012,924
spec-7310-56693-0049.fits,sdssdr12,-66.775,M3,0.5,7310,56693,49
spec-7277-56748-0382.fits,sdssdr12,52.08333333,M1,-0.5,7277,56748,382
spec-8859-57452-0771.fits,sdssdr12,-1.1825,M4,0.5,8859,57452,771
spec-8223-57429-0987.fits,sdssdr12,21.12666667,M1,0.5,8223,57429,987
spec-2064-53341-0028.fits,sdssdr12,-233.3583333,K3,-2,2064,53341,28
spec-7376-56749-0382.fits,sdssdr12,-137.435,F7,-2,7376,56749,382
spec-7625-57011-0573.fits,sdssdr12,-188.71,K2,-1,7625,57011,573
spec-7279-57071-0138.fits,sdssdr12,-3.865,M3,0.5,7279,57071,138
spec-8730-57672-0093.fits,sdssdr12,-41.015,M3,0.5,8730,57672,93
spec-8494-57104-0284.fits,sdssdr12,1.641666667,M1,0.5,8494,57104,284
spec-7842-56899-0098.fits,sdssdr12,27.99333333,M4,0.5,7842,56899,98
spec-7593-56958-0548.fits,sdssdr12,-4.248333333,M1,-0.5,7593,56958,548
spec-8512-57903-0734.fits,sdssdr12,-110.985,M1,-0.5,8512,57903,734
spec-7413-56769-0218.fits,sdssdr12,-35.89333333,M1,0.5,7413,56769,218
spec-7745-58077-0116.fits,sdssdr12,-102.565,K3,-2,7745,58077,116
spec-7574-56945-0984.fits,sdssdr12,-60.99833333,M3,0.5,7574,56945,984
spec-7722-58425-0742.fits,sdssdr12,-82.295,M3,0.5,7722,58425,742
spec-8402-57843-0840.fits,sdssdr12,-210.255,M1,-0.5,8402,57843,840
spec-7423-57135-0390.fits,sdssdr12,-124.52,G5,-1.5,7423,57135,390
spec-7512-56777-0921.fits,sdssdr12,-107.6633333,K1,-1,7512,56777,921
spec-7585-57190-0090.fits,sdssdr12,-13.32333333,M2,1,7585,57190,90
spec-7675-57327-0208.fits,sdssdr12,-253.6833333,M4,0.5,7675,57327,208
spec-8858-57450-0302.fits,sdssdr12,16.8275,M3,0.5,8858,57450,302
spec-7733-58103-0876.fits,sdssdr12,5.615,K4,-1,7733,58103,876
spec-7303-57013-0220.fits,sdssdr12,-28.455,M4,0.5,7303,57013,220
spec-7724-58434-0264.fits,sdssdr12,-0.448333333,M5,0.5,7724,58434,264
spec-7299-56686-0791.fits,sdssdr12,7.1075,M5,0.5,7299,56686,791
spec-8824-58162-0003.fits,sdssdr12,171.1166667,F7,-2,8824,58162,3
spec-7309-56991-0552.fits,sdssdr12,42.005,M4,0.5,7309,56991,552
spec-7914-57331-0162.fits,sdssdr12,14.2275,M5,0.5,7914,57331,162
spec-7667-57580-0135.fits,sdssdr12,-45.235,M2,1,7667,57580,135
spec-6436-56363-0004.fits,sdssdr12,-124.8016667,L0,0,6436,56363,4
spec-8428-57837-0078.fits,sdssdr12,-88.86833333,M5,0.5,8428,57837,78
spec-4527-55590-0728.fits,sdssdr12,-19.57666667,C3+WD2,0,4527,55590,728
spec-7396-56809-0539.fits,sdssdr12,50.845,M4,0.5,7396,56809,539
spec-7599-56955-0137.fits,sdssdr12,20.46166667,M5,0.5,7599,56955,137
spec-8163-57049-0769.fits,sdssdr12,-19.89833333,M5,0.5,8163,57049,769
spec-7289-57039-0763.fits,sdssdr12,-13.84,M1,-0.5,7289,57039,763
spec-7655-57336-0192.fits,sdssdr12,-24.32833333,M6,-0.5,7655,57336,192
spec-9353-57814-0906.fits,sdssdr12,0.7375,M2,1,9353,57814,906
spec-7512-56777-0188.fits,sdssdr12,-32.50166667,M0,0.5,7512,56777,188
spec-7422-56799-0780.fits,sdssdr12,-27.925,M2,1,7422,56799,780
spec-7819-57280-0635.fits,sdssdr12,-151.0425,K3,-1,7819,57280,635
spec-1613-53115-0616.fits,sdssdr12,156.8866667,A6,0,1613,53115,616
spec-7307-56720-0231.fits,sdssdr12,-253.655,K4,-1,7307,56720,231
spec-7290-57073-0150.fits,sdssdr12,8.8675,M3,-1,7290,57073,150
spec-7628-56978-0783.fits,sdssdr12,-48.68666667,M2,0,7628,56978,783
spec-2662-54505-0583.fits,sdssdr12,5.023333333,M3,0.5,2662,54505,583
spec-7373-56990-0108.fits,sdssdr12,-33.7925,K7,0.5,7373,56990,108
spec-8199-57428-0527.fits,sdssdr12,-44.305,M4,0.5,8199,57428,527
spec-8417-58175-0394.fits,sdssdr12,3.571666667,M6,0,8417,58175,394
spec-7770-58044-0442.fits,sdssdr12,-52.395,M0,-0.5,7770,58044,442
spec-10735-58258-0061.fits,sdssdr12,33.12166667,K3,-1,10735,58258,61
spec-7622-56987-0235.fits,sdssdr12,-73.1,M6,0,7622,56987,235
spec-8413-57897-0794.fits,sdssdr12,-189.29,G5,-0.5,8413,57897,794
spec-7434-57166-0674.fits,sdssdr12,-10.385,M1,0.5,7434,57166,674
spec-8422-58219-0089.fits,sdssdr12,-242.2516667,K3,-1,8422,58219,89
spec-6720-56390-0764.fits,sdssdr12,253.735,M5+WD4,0,6720,56390,764
spec-7413-56769-0131.fits,sdssdr12,-64.53,M2,0,7413,56769,131
spec-11350-58455-0628.fits,sdssdr12,56.47333333,M5,0.5,11350,58455,628
spec-8502-57512-0454.fits,sdssdr12,-59.315,K3+WD2,0,8502,57512,454
spec-7693-57361-0294.fits,sdssdr12,-46.87833333,M5,0.5,7693,57361,294
spec-8385-57511-0274.fits,sdssdr12,-255,F7+G4,0,8385,57511,274
spec-7403-57071-0762.fits,sdssdr12,-155.47,K1,-1,7403,57071,762
spec-7423-57135-0543.fits,sdssdr12,-72.53666666,F6,-1.5,7423,57135,543
spec-7305-56991-0058.fits,sdssdr12,-42.34333333,K4,0.5,7305,56991,58
spec-7848-56959-0486.fits,sdssdr12,-34.33333333,M5,0.5,7848,56959,486
spec-7860-57006-0063.fits,sdssdr12,1.111666667,F6,-1.5,7860,57006,63
spec-7434-57166-0224.fits,sdssdr12,-180.25,G4,-1.5,7434,57166,224
spec-7622-56987-0665.fits,sdssdr12,-54.59833333,M6,0,7622,56987,665
spec-11554-58456-0672.fits,sdssdr12,9.1125,M8,-0.5,11554,58456,672
spec-8527-57897-0212.fits,sdssdr12,-32.69,M5,0.5,8527,57897,212
spec-3362-54939-0443.fits,sdssdr12,-255,F7,-2,3362,54939,443
spec-7275-57093-0383.fits,sdssdr12,31.92833333,M3,-1,7275,57093,383
spec-8203-57428-0136.fits,sdssdr12,-117.3,F7,0,8203,57428,136
spec-7593-56958-0661.fits,sdssdr12,5.4175,M5,0.5,7593,56958,661
spec-7668-57579-0065.fits,sdssdr12,-44.60666667,M4,0.5,7668,57579,65
spec-2276-53712-0133.fits,sdssdr12,90.22166666,F9+WD7,0,2276,53712,133
spec-8060-57894-0898.fits,sdssdr12,-26.59666667,M2,0,8060,57894,898
spec-7608-56945-0710.fits,sdssdr12,-80.18333333,M5,0.5,7608,56945,710
spec-7403-57071-0332.fits,sdssdr12,-21.26833333,M3,0.5,7403,57071,332
spec-7423-57135-0113.fits,sdssdr12,-54.11666667,M2,0,7423,57135,113
spec-8538-57549-0707.fits,sdssdr12,-162.6116667,F8,-1.5,8538,57549,707
spec-7687-57007-0380.fits,sdssdr12,-14.615,M2,0,7687,57007,380
spec-7428-56781-0988.fits,sdssdr12,-116.2483333,G3,0,7428,56781,988
spec-8229-57430-0814.fits,sdssdr12,-22.12833333,K7+M2,0,8229,57430,814
spec-8365-57450-0599.fits,sdssdr12,15.98,M4,0.5,8365,57450,599
spec-7748-58396-0376.fits,sdssdr12,-46.95,K5+M1,0,7748,58396,376
spec-7611-56946-0694.fits,sdssdr12,-20.99833333,M4,0.5,7611,56946,694
spec-11054-58424-0954.fits,sdssdr12,82,M3,-1,11054,58424,954
spec-11079-58485-0752.fits,sdssdr12,-14.95,K4,-1,11079,58485,752
spec-7864-56979-0854.fits,sdssdr12,-107.3916667,M0,-0.5,7864,56979,854
spec-8230-57430-0496.fits,sdssdr12,-1.381666667,M1,0.5,8230,57430,496
spec-7402-56810-0682.fits,sdssdr12,-39.44,M1,-0.5,7402,56810,682
spec-1308-53053-0622.fits,sdssdr12,101.4683333,F0,-1.5,1308,53053,622
spec-11349-58441-0096.fits,sdssdr12,85.36833333,M1,-0.5,11349,58441,96
spec-7304-56745-0425.fits,sdssdr12,-79.07,M4,0.5,7304,56745,425
spec-10274-58170-0340.fits,sdssdr12,-27.59833333,M8,0,10274,58170,340
spec-7858-57281-0195.fits,sdssdr12,19.2725,M3,0.5,7858,57281,195
spec-7397-57129-0124.fits,sdssdr12,32.915,M2,0,7397,57129,124
spec-7308-56709-0814.fits,sdssdr12,-79.01666666,F7+G7,0,7308,56709,814
spec-7421-57159-0158.fits,sdssdr12,-58.93333333,M1,0.5,7421,57159,158
spec-7325-56717-0878.fits,sdssdr12,-28.645,M4,0.5,7325,56717,878
spec-7315-56685-0392.fits,sdssdr12,-37.38333333,M1,0.5,7315,56685,392
spec-7851-56932-0626.fits,sdssdr12,-49.28,M0,-0.5,7851,56932,626
spec-3922-55333-0538.fits,sdssdr12,-173.6283333,F7,-1,3922,55333,538
spec-10749-58485-0606.fits,sdssdr12,-28.56166667,M4,0.5,10749,58485,606
spec-8160-57071-0849.fits,sdssdr12,-6.963333333,M7,0.5,8160,57071,849
spec-7429-56740-0220.fits,sdssdr12,-4.345,M2,0,7429,56740,220
spec-8210-57426-0971.fits,sdssdr12,-33.94833333,M5,0.5,8210,57426,971
spec-7383-56749-0375.fits,sdssdr12,-8.6175,M5,0.5,7383,56749,375
spec-7418-57165-0544.fits,sdssdr12,3.403333333,M3,0.5,7418,57165,544
spec-1668-53433-0338.fits,sdssdr12,40.41,C3+WD2,0,1668,53433,338
spec-7705-57332-0611.fits,sdssdr12,-73.605,M6,-0.5,7705,57332,611
spec-7317-56992-0204.fits,sdssdr12,9.04,F9,0,7317,56992,204
spec-7513-56780-0209.fits,sdssdr12,48.895,M3,0.5,7513,56780,209
spec-7635-56979-0148.fits,sdssdr12,-118.935,M4,0.5,7635,56979,148
spec-8761-58430-0996.fits,sdssdr12,-51.975,M3,0.5,8761,58430,996
spec-7826-56931-0885.fits,sdssdr12,0.36,M3,-1,7826,56931,885
spec-7691-57040-0566.fits,sdssdr12,-77.68333333,M0,-0.5,7691,57040,566
spec-7141-56565-0022.fits,sdssdr12,-98.70166666,K4+M1,0,7141,56565,22
spec-2581-54085-0621.fits,sdssdr12,-11.76166667,F4,-1.5,2581,54085,621
spec-7848-56959-0890.fits,sdssdr12,32.02,K4+M1,0,7848,56959,890
spec-11676-58512-0084.fits,sdssdr12,201.745,G7,-1.5,11676,58512,84
spec-7422-56799-0016.fits,sdssdr12,-186.6016667,F0,-1.5,7422,56799,16
spec-8424-58248-0883.fits,sdssdr12,-26.37,M3,-1,8424,58248,883
spec-8237-58162-0570.fits,sdssdr12,-81.8425,M2,0,8237,58162,570
spec-7635-56979-0518.fits,sdssdr12,-10.27,M2,1,7635,56979,518
spec-7396-56809-0755.fits,sdssdr12,-12.28333333,M4,0.5,7396,56809,755
spec-10908-58392-0014.fits,sdssdr12,-255,K4,-2,10908,58392,14
spec-10744-58199-0098.fits,sdssdr12,-69.92833333,K4,-1,10744,58199,98
spec-11401-58491-0045.fits,sdssdr12,-47.28166667,M2+C3,0,11401,58491,45
spec-7283-57063-0320.fits,sdssdr12,-79.3375,M4,0.5,7283,57063,320
spec-7388-56783-0914.fits,sdssdr12,-30.52833333,M5,0.5,7388,56783,914
spec-7885-57336-0976.fits,sdssdr12,46.87833333,M6,0,7885,57336,976
spec-1448-53120-0259.fits,sdssdr12,-93.81833333,F5,-2,1448,53120,259
spec-7756-58392-0562.fits,sdssdr12,-21.6275,K7,0.5,7756,58392,562
spec-7275-57093-0696.fits,sdssdr12,-75.98833333,M4,0.5,7275,57093,696
spec-7883-57331-0808.fits,sdssdr12,-143.2533333,G4,-1.5,7883,57331,808
spec-7325-56717-0194.fits,sdssdr12,-69.52333333,G4,-1.5,7325,56717,194
spec-8184-57426-0192.fits,sdssdr12,16.56,M4,0.5,8184,57426,192
spec-7615-56977-0904.fits,sdssdr12,-165.795,F2,-0.5,7615,56977,904
spec-7295-57067-0446.fits,sdssdr12,136.1216667,F3,0,7295,57067,446
spec-8386-57518-0346.fits,sdssdr12,30.525,M2,0,8386,57518,346
spec-0943-52376-0567.fits,sdssdr12,-28.41666667,F2,-0.5,943,52376,567
spec-7287-57042-0689.fits,sdssdr12,43.915,M1,0.5,7287,57042,689
spec-7392-56992-0946.fits,sdssdr12,-76.57833333,K1+WD10,0,7392,56992,946
spec-11074-58488-0402.fits,sdssdr12,-18.85833333,K3,-2,11074,58488,402
spec-7411-56776-0574.fits,sdssdr12,-24.0725,M2,0,7411,56776,574
spec-7291-56992-0299.fits,sdssdr12,17.765,M5,0.5,7291,56992,299
spec-7379-56713-0500.fits,sdssdr12,-11.55333333,M2+C3,0,7379,56713,500
spec-7608-56945-0481.fits,sdssdr12,11.2025,M5,0.5,7608,56945,481
spec-7407-56772-0642.fits,sdssdr12,18.82,M5,0.5,7407,56772,642
spec-7303-57013-0332.fits,sdssdr12,-51.135,M1,0.5,7303,57013,332
spec-7430-57105-0095.fits,sdssdr12,-87.96166666,M2,1,7430,57105,95
spec-7306-56684-0786.fits,sdssdr12,26.00833333,M3,0.5,7306,56684,786
spec-3656-55241-0618.fits,sdssdr12,-18.6,G7+WD10,0,3656,55241,618
spec-7590-56944-0470.fits,sdssdr12,-13.1475,M2,1,7590,56944,470
spec-11401-58491-0291.fits,sdssdr12,-176.1033333,G9,-1.5,11401,58491,291
spec-7587-57297-0067.fits,sdssdr12,-148.42,F9+G7,0,7587,57297,67
spec-7408-56780-0882.fits,sdssdr12,29.13,M2,1,7408,56780,882
spec-7277-56748-0785.fits,sdssdr12,10.9425,M4,0.5,7277,56748,785
spec-8380-57520-0198.fits,sdssdr12,-51.515,F3,-2,8380,57520,198
spec-7389-56769-0366.fits,sdssdr12,66.32666666,M3,0.5,7389,56769,366
spec-7617-56949-0194.fits,sdssdr12,-118.4616667,M4,0.5,7617,56949,194
spec-7280-56709-0247.fits,sdssdr12,-40.77,K7,-0.5,7280,56709,247
spec-9358-57749-0010.fits,sdssdr12,102.8416667,K2+M0,0,9358,57749,10
spec-11045-58485-0104.fits,sdssdr12,15.09666667,M3,0.5,11045,58485,104
spec-8393-57864-0690.fits,sdssdr12,-19.295,M3,-1,8393,57864,690
spec-11070-58452-0342.fits,sdssdr12,-112.9616667,K0+C4,0,11070,58452,342
spec-8504-57518-0658.fits,sdssdr12,-52.61333333,M5,0.5,8504,57518,658
spec-2526-54582-0620.fits,sdssdr12,24.0025,F4,-1.5,2526,54582,620
spec-7285-56991-0295.fits,sdssdr12,60.88166666,M1,0.5,7285,56991,295
spec-3678-55208-0374.fits,sdssdr12,-5.0775,M0,0.5,3678,55208,374
spec-3687-55269-0520.fits,sdssdr12,-40.84166667,M3,0.5,3687,55269,520
spec-7279-57071-0883.fits,sdssdr12,-42.91833333,G9,-0.5,7279,57071,883
spec-8877-57782-0807.fits,sdssdr12,-89.32666666,F5,-2,8877,57782,807
spec-8372-57787-0269.fits,sdssdr12,17.4425,M5,0.5,8372,57787,269
spec-7770-58044-0550.fits,sdssdr12,-108.8966667,M1,0.5,7770,58044,550
spec-7618-56898-0085.fits,sdssdr12,53.445,M6,0,7618,56898,85
spec-7377-56741-0484.fits,sdssdr12,-156.6075,G6,-1.5,7377,56741,484
spec-8234-57450-0672.fits,sdssdr12,-52.4225,M5,0.5,8234,57450,672
spec-10753-58242-0056.fits,sdssdr12,-214.9533333,F4,-1.5,10753,58242,56
spec-11636-58462-0156.fits,sdssdr12,-45.89833333,K4+M1,0,11636,58462,156
spec-10248-58220-0658.fits,sdssdr12,-50.6975,M0,0.5,10248,58220,658
spec-9361-58055-0600.fits,sdssdr12,-57.6325,M4,0.5,9361,58055,600
spec-2428-53801-0380.fits,sdssdr12,47.38166667,M3,-1,2428,53801,380
spec-8278-56990-0904.fits,sdssdr12,46.325,M6,0,8278,56990,904
spec-7320-56722-0800.fits,sdssdr12,-17.69,M3,0.5,7320,56722,800
spec-7398-56781-0306.fits,sdssdr12,33.39,M4,0.5,7398,56781,306
spec-8754-58425-0801.fits,sdssdr12,-12.445,M5,0.5,8754,58425,801
spec-7682-57415-0328.fits,sdssdr12,-73.93,G9,-0.5,7682,57415,328
spec-7399-57162-0002.fits,sdssdr12,-115.5133333,M2,1,7399,57162,2
spec-7381-56717-0092.fits,sdssdr12,-99.76666666,F7,-1,7381,56717,92
spec-7512-56777-0075.fits,sdssdr12,-48.815,F7,-1,7512,56777,75
spec-1409-52824-0373.fits,sdssdr12,13.10333333,F0,-1.5,1409,52824,373
spec-10762-58390-0838.fits,sdssdr12,43.005,G9,-0.5,10762,58390,838
spec-8170-57131-0120.fits,sdssdr12,5.55,M4,0.5,8170,57131,120
spec-7717-58100-0360.fits,sdssdr12,-67.40166666,M1,-0.5,7717,58100,360
spec-7411-56776-0962.fits,sdssdr12,-255,K4,-1,7411,56776,962
spec-8823-57446-0264.fits,sdssdr12,2.05,M6,-0.5,8823,57446,264
spec-7612-56972-0674.fits,sdssdr12,-79.3925,M3,0.5,7612,56972,674
spec-8867-57460-0732.fits,sdssdr12,-14.25666667,M0,0.5,8867,57460,732
spec-7285-56991-0780.fits,sdssdr12,19.02166667,M5,0.5,7285,56991,780
spec-7604-56947-0879.fits,sdssdr12,-14.68833333,M3,0.5,7604,56947,879
spec-8436-57895-0261.fits,sdssdr12,7.326666666,M2,1,8436,57895,261
spec-7757-58392-0158.fits,sdssdr12,-125.7566667,K5,-2,7757,58392,158
spec-7391-56781-0160.fits,sdssdr12,-121.62,F7,-2,7391,56781,160
spec-7319-56962-0360.fits,sdssdr12,31.52,M3,0.5,7319,56962,360
spec-7328-56715-0540.fits,sdssdr12,-32.3125,M5,0.5,7328,56715,540
spec-7280-56709-0752.fits,sdssdr12,8.2875,M3,-1,7280,56709,752
spec-7891-57332-0029.fits,sdssdr12,-62.57666666,A8,0.5,7891,57332,29
spec-8420-58197-0778.fits,sdssdr12,-19.96,M3,-1,8420,58197,778
spec-7747-58398-0964.fits,sdssdr12,9.376666666,M3,0.5,7747,58398,964
spec-11069-58456-0412.fits,sdssdr12,-31.56833333,M3,0.5,11069,58456,412
spec-7757-58392-0508.fits,sdssdr12,-10.1075,M4,0.5,7757,58392,508
spec-8421-58223-0876.fits,sdssdr12,31.73333333,M5,0.5,8421,58223,876
spec-7638-56981-0339.fits,sdssdr12,-88.90333333,F7,-2,7638,56981,339
spec-7430-57105-0580.fits,sdssdr12,-50.8125,G6,-1.5,7430,57105,580
spec-7302-57012-0344.fits,sdssdr12,-7.44,M3,0.5,7302,57012,344
spec-7625-57011-0524.fits,sdssdr12,-21.9025,M3,0.5,7625,57011,524
spec-7727-58152-0222.fits,sdssdr12,32.33666667,M3,0.5,7727,58152,222
spec-10739-58255-0926.fits,sdssdr12,-68.07333333,M1,0.5,10739,58255,926
spec-7277-56748-0910.fits,sdssdr12,-45.495,K7,0.5,7277,56748,910
spec-7432-57107-0135.fits,sdssdr12,-28.77333333,K4,-2,7432,57107,135
spec-8845-58159-0625.fits,sdssdr12,-71.425,M4,0.5,8845,58159,625
